time;wx (rad/s);wy (rad/s);wz (rad/s)
0,615752;0,00;-0,00;-0,00
0,618759;-0,00;0,00;-0,00
0,621247;0,00;0,00;-0,00
0,623713;0,00;-0,00;-0,00
0,624492;-0,00;-0,00;-0,01
0,626613;-0,00;0,00;-0,00
0,628698;-0,00;-0,00;-0,00
0,632380;0,00;0,00;0,00
0,632654;0,00;0,00;-0,00
0,634198;0,00;-0,00;0,00
0,636852;0,00;-0,00;0,00
0,638546;0,00;-0,00;0,01
0,640467;0,00;-0,00;0,00
0,642075;-0,00;-0,00;0,00
0,644234;0,00;0,00;0,00
0,647677;0,00;0,00;0,00
0,648688;0,00;-0,00;-0,00
0,651617;-0,00;0,01;-0,00
0,652932;-0,00;0,00;-0,01
0,653864;-0,00;-0,00;-0,01
0,656857;-0,00;0,00;-0,00
0,658963;-0,00;0,00;-0,00
0,660488;0,00;0,00;-0,00
0,663744;0,00;-0,00;-0,00
0,664084;-0,00;0,00;-0,00
0,672590;-0,00;0,00;0,00
0,673004;0,00;-0,00;0,00
0,673157;0,00;-0,00;0,01
0,673316;0,00;0,00;0,01
0,673853;0,00;0,00;0,01
0,676051;0,00;0,00;0,00
0,677879;0,00;-0,00;0,00
0,680271;0,00;-0,00;-0,00
0,681972;0,00;-0,00;-0,00
0,686271;0,00;0,00;-0,00
0,687053;0,00;0,00;-0,01
0,687825;0,00;0,00;-0,01
0,689810;-0,00;0,00;-0,01
0,692001;-0,00;0,01;-0,01
0,693629;-0,00;-0,00;-0,00
0,696373;-0,00;0,00;-0,00
0,697699;-0,00;-0,00;0,00
0,699912;0,00;-0,00;0,00
0,702068;-0,00;0,00;0,00
0,704096;-0,00;-0,00;0,00
0,706694;0,00;0,00;0,01
0,707885;0,00;0,00;0,00
0,709648;-0,00;0,00;0,01
0,712966;0,00;0,00;0,00
0,714196;-0,00;0,00;-0,00
0,716418;0,00;-0,00;-0,00
0,718742;0,00;-0,00;-0,00
0,719836;0,00;0,00;-0,01
0,721947;0,00;-0,00;-0,00
0,724443;0,00;-0,00;-0,00
0,726272;-0,00;0,01;-0,00
0,727914;0,00;-0,00;0,00
0,732294;-0,00;-0,00;-0,00
0,732575;-0,00;0,00;0,00
0,734212;-0,00;-0,00;0,00
0,737382;-0,00;0,00;0,01
0,738125;-0,00;-0,00;0,01
0,740456;-0,00;0,00;0,01
0,742222;-0,00;0,00;0,00
0,743998;0,00;-0,00;0,00
0,751330;-0,00;-0,00;-0,00
0,751664;-0,00;-0,00;-0,00
0,751870;0,00;0,00;-0,00
0,752115;0,00;0,00;-0,01
0,755455;0,00;0,00;-0,00
0,755898;0,00;-0,00;-0,00
0,758181;0,00;0,00;-0,00
0,759856;0,00;0,00;-0,00
0,763822;0,00;0,00;-0,00
0,764893;0,00;0,00;0,00
0,766295;-0,00;0,00;0,00
0,767858;-0,00;-0,00;0,00
0,769984;-0,00;-0,00;0,00
0,772270;-0,00;-0,00;0,00
0,774003;-0,00;0,00;0,00
0,776026;-0,00;0,00;0,00
0,778336;-0,00;0,00;0,00
0,780022;0,00;-0,00;0,00
0,782103;-0,00;-0,00;-0,00
0,784601;0,00;-0,00;-0,00
0,786867;0,00;-0,00;-0,00
0,788317;0,00;0,00;-0,00
0,790239;0,00;0,00;-0,00
0,792407;0,00;-0,00;-0,01
0,803866;0,00;-0,00;-0,00
0,804369;0,00;-0,00;0,00
0,804544;0,00;0,00;0,00
0,804704;0,00;-0,00;0,01
0,804840;-0,00;-0,00;0,00
0,804976;-0,00;-0,00;0,00
0,806605;-0,00;-0,00;0,01
0,807846;-0,00;-0,01;0,00
0,809812;-0,00;0,00;0,00
0,811819;-0,00;0,00;0,00
0,814833;-0,00;-0,00;-0,00
0,816368;0,00;0,00;-0,01
0,818133;-0,00;0,00;-0,00
0,820177;0,00;0,00;-0,00
0,822380;0,00;0,00;-0,00
0,824481;-0,00;0,00;-0,00
0,828234;0,00;-0,00;0,00
0,828619;0,00;-0,00;0,00
0,832733;-0,00;0,00;0,00
0,833002;-0,00;-0,00;-0,00
0,834588;-0,00;0,00;0,00
0,836269;-0,00;-0,00;0,00
0,837973;-0,00;-0,00;0,00
0,840048;-0,00;-0,01;0,00
0,842410;-0,00;-0,00;-0,00
0,844023;-0,00;0,00;0,00
0,846972;-0,00;-0,00;0,00
0,848557;0,00;0,00;-0,00
0,850312;0,00;0,00;-0,00
0,853068;0,00;-0,00;-0,00
0,853940;0,00;0,00;0,00
0,856105;-0,00;0,00;-0,00
0,857940;0,00;0,00;0,00
0,860165;-0,00;0,00;0,00
0,863005;-0,00;-0,00;0,00
0,864481;-0,00;0,00;-0,00
0,866800;-0,00;0,00;0,00
0,868246;-0,00;0,00;0,00
0,870842;-0,00;-0,00;0,01
0,872899;-0,00;0,00;-0,00
0,874292;0,00;-0,00;-0,00
0,876339;0,00;0,00;-0,00
0,878665;0,00;-0,00;-0,00
0,880388;0,00;0,00;-0,00
0,882401;0,00;0,00;-0,01
0,884157;0,00;0,00;-0,01
0,886498;0,00;-0,00;-0,00
0,888244;-0,00;0,00;-0,00
0,890211;-0,00;0,00;-0,00
0,891995;-0,00;0,00;0,00
0,894222;0,00;-0,00;0,01
0,896803;0,00;-0,00;0,01
0,898358;-0,00;0,00;0,01
0,900199;-0,00;-0,00;0,00
0,902610;0,00;-0,00;0,00
0,904436;-0,00;-0,00;0,00
0,907034;0,00;-0,00;-0,00
0,908134;0,00;-0,00;-0,00
0,909919;0,00;-0,00;-0,00
0,913348;0,00;0,00;-0,01
0,913979;0,00;0,00;-0,01
0,916784;0,00;0,00;-0,00
0,918945;0,00;0,00;-0,00
0,920343;0,00;-0,00;0,00
0,921850;0,00;-0,00;0,00
0,924178;-0,00;-0,00;0,00
0,926479;-0,00;-0,00;0,00
0,927886;0,00;-0,00;0,01
0,932864;0,00;-0,00;0,00
0,933096;0,00;0,00;0,00
0,934000;0,00;-0,00;0,00
0,936192;-0,00;0,00;0,00
0,937991;-0,00;0,00;0,00
0,940596;-0,00;0,00;-0,00
0,941689;-0,00;0,00;-0,00
0,943988;0,00;0,00;-0,00
