time;wx (rad/s);wy (rad/s);wz (rad/s)
1,275128;-0,00;0,00;-0,00
1,275275;-0,00;0,00;-0,00
1,276975;-0,00;0,00;0,01
1,279832;-0,00;0,00;0,01
1,281673;-0,00;0,00;0,01
1,283772;-0,01;0,00;0,02
1,285501;-0,01;-0,00;0,02
1,287693;-0,00;0,00;0,00
1,289428;-0,00;0,00;0,00
1,294492;0,00;-0,00;0,00
1,294974;0,00;-0,00;-0,00
1,295310;0,00;0,00;-0,01
1,298443;0,00;-0,00;0,00
1,300013;0,00;-0,00;-0,00
1,301633;-0,00;0,00;-0,00
1,303208;-0,00;0,00;-0,01
1,306916;-0,00;0,00;0,00
1,307124;-0,01;-0,00;0,00
1,309324;-0,01;0,01;-0,01
1,316475;0,00;0,00;0,00
1,316706;-0,00;-0,00;0,01
1,316835;0,01;-0,00;-0,00
1,317802;-0,01;0,00;-0,00
1,319913;0,00;-0,00;0,01
1,321541;-0,00;0,00;0,01
1,323209;0,00;-0,00;0,00
1,325184;-0,00;-0,00;0,02
1,327720;0,00;-0,00;0,01
1,332337;0,00;0,00;0,00
1,335209;0,00;0,00;0,01
1,335437;0,00;0,00;-0,01
1,335587;0,00;0,00;-0,01
1,337494;0,01;0,00;-0,01
1,338998;-0,00;0,00;-0,00
1,341125;-0,01;0,00;-0,01
1,343422;-0,00;0,00;-0,01
1,345785;0,00;-0,00;0,00
1,348741;-0,00;-0,00;0,00
1,349311;-0,01;0,00;-0,00
1,355641;-0,00;-0,00;0,01
1,355865;0,00;-0,00;-0,00
1,356010;-0,00;0,00;0,01
1,357619;-0,00;0,00;0,00
1,359349;0,00;-0,00;0,01
1,361052;0,01;-0,00;0,01
1,366158;0,00;0,00;-0,01
1,367551;0,00;0,00;-0,01
1,367801;0,00;0,00;-0,01
1,369315;0,01;-0,00;-0,01
1,374016;0,00;0,00;-0,01
1,374205;0,00;0,00;-0,01
1,374798;0,01;-0,00;0,01
1,376967;0,01;-0,00;-0,00
1,379679;-0,00;0,00;-0,01
1,387188;-0,00;-0,00;-0,00
1,387577;-0,00;0,00;-0,00
1,387744;-0,00;-0,00;0,01
1,387866;-0,00;-0,00;0,01
1,389458;-0,00;0,00;0,01
1,394548;0,00;-0,00;0,01
1,394889;0,00;-0,00;0,20
1,395215;0,00;-0,00;0,20
1,399869;0,00;0,01;0,44
1,400090;0,01;0,02;0,56
1,402108;0,01;0,04;0,77
1,402939;0,02;0,05;0,96
1,405243;0,03;0,05;1,06
1,407368;0,02;0,01;1,21
1,408951;0,02;-0,01;1,21
1,417640;0,01;-0,03;1,18
1,417900;-0,00;-0,00;1,09
1,418354;-0,00;0,00;1,04
1,418575;0,00;-0,00;0,99
1,420493;0,00;0,01;0,88
1,423541;0,00;0,02;0,83
1,424059;0,02;0,03;0,78
1,425754;0,03;0,04;0,77
1,427994;0,03;0,04;0,78
1,429075;0,03;0,04;0,81
1,436462;0,03;0,01;0,85
1,436679;0,01;-0,01;0,93
1,436794;0,01;-0,02;0,95
1,437199;0,01;-0,03;0,98
1,439117;0,00;-0,02;1,01
1,441363;-0,00;-0,01;0,99
1,443377;-0,00;0,01;0,99
1,446965;-0,00;0,02;0,92
1,451932;0,00;0,03;0,87
1,452825;-0,00;0,03;0,82
1,456427;0,01;0,02;0,71
1,457559;0,01;0,02;0,63
1,458356;-0,00;0,02;0,61
1,459085;0,02;0,00;0,59
1,459700;0,02;0,00;0,62
1,462182;0,02;-0,01;0,70
1,465693;0,03;-0,01;0,83
1,466479;0,02;-0,00;0,90
1,470124;0,02;0,01;1,04
1,471100;0,02;0,02;1,18
1,474231;0,02;0,02;1,23
1,474867;0,01;0,02;1,29
1,475253;0,01;0,02;1,31
1,477884;0,00;0,02;1,27
1,480064;0,00;0,02;1,18
1,482211;0,00;0,01;1,10
1,484122;-0,00;0,01;0,95
1,485917;0,00;-0,00;0,79
1,490457;0,00;-0,01;0,72
1,493626;0,01;-0,01;0,60
1,495107;0,02;0,00;0,57
1,495653;0,03;0,02;0,62
1,495878;0,02;0,04;0,67
1,498854;0,03;0,04;0,72
1,499314;0,02;0,02;0,86
1,502105;0,02;0,01;1,00
