time;wx (rad/s);wy (rad/s);wz (rad/s)
1,315214;0,03;0,00;0,00
1,315447;0,01;0,01;-0,00
1,315542;0,01;-0,01;0,00
1,317420;-0,01;0,01;-0,00
1,318639;-0,01;0,00;0,00
1,320720;-0,01;-0,00;-0,00
1,322752;-0,01;-0,01;0,00
1,324919;-0,01;-0,01;0,00
1,327105;-0,02;0,01;0,00
1,330534;-0,01;-0,01;0,00
1,333228;-0,01;-0,01;0,00
1,333548;0,00;0,00;-0,00
1,335375;0,00;-0,00;0,00
1,337294;0,01;-0,00;0,00
1,338783;0,03;-0,01;0,00
1,340923;0,04;-0,01;0,00
1,342617;0,02;0,01;-0,00
1,345327;0,02;-0,00;-0,00
1,347367;-0,01;0,01;-0,00
1,352020;0,01;-0,02;0,00
1,352209;-0,02;-0,00;-0,00
1,352635;-0,02;-0,00;-0,00
1,354592;-0,02;0,00;-0,00
1,356887;-0,04;0,02;-0,00
1,358796;-0,02;-0,00;0,00
1,362583;-0,03;0,02;-0,00
1,363627;-0,00;0,01;-0,00
1,365346;0,02;-0,01;0,00
1,368442;0,01;0,01;0,00
1,368870;0,02;0,00;-0,00
1,370641;0,02;0,00;0,00
1,372575;0,03;-0,00;0,00
1,374570;0,01;0,01;-0,00
1,380300;-0,00;0,01;0,00
1,381378;-0,01;0,01;-0,00
1,381613;-0,01;-0,01;0,00
1,384227;-0,02;0,00;0,00
1,385652;-0,03;0,02;-0,00
1,387085;-0,01;-0,01;0,00
1,388834;-0,01;-0,01;0,00
1,390889;-0,00;0,00;-0,00
1,392748;0,01;-0,00;0,00
1,395244;0,02;-0,00;0,00
1,399269;0,02;0,00;-0,00
1,400439;0,03;-0,00;-0,00
1,401668;0,02;0,01;-0,00
1,402771;0,03;-0,01;0,00
1,405070;0,01;-0,00;-0,00
1,407355;0,01;-0,00;0,00
1,408797;-0,01;-0,00;0,00
1,413694;-0,02;-0,00;0,00
1,415223;-0,02;-0,01;0,00
1,417304;-0,02;-0,01;0,00
1,417990;-0,02;0,00;0,00
1,419058;-0,01;-0,00;0,00
1,421160;0,00;-0,01;0,00
1,422800;0,01;-0,00;-0,00
1,425081;0,02;-0,00;0,00
1,427004;0,03;-0,00;0,00
1,431798;0,02;0,00;-0,00
1,432178;0,02;0,01;-0,00
1,439329;0,00;0,02;-0,00
1,440968;-0,00;0,01;-0,00
1,441145;-0,02;0,02;-0,00
